artist,title,cleaned_lyrics,mood
Kumar Sanu,Esho Maa Gauri Maa,এস ম এস ম এস ম গর ম বস আছ পথ চয় ম আশর আল জবল বস আছ পথ চয় ম আশর আল জবল আননদত উঠব ভর মগ তম এল এস ম এস ম এস ম গর ম পক ধনর সনর শষ সবজ পখ গয় ও কশর ফল কপন লগ বতস ছয় যয় তমর পজর লগন পব অনক সধনয় মনর কমল পরশ কর আলতরঙ পয় এস ম এস ম এস ম গর ম সখদখ ভর থক মনষরই জবন ভল যব যতকছ দখক য এখন এক হয় য মলব এবর ফকর মহজন ধনয হব মগ তমর পজর আয়জন kumar sanu liveget tickets low 82you likeএস ম এস ম এস ম গর ম বস আছ পথ চয় ম আশর আল জবল বস আছ পথ চয় ম আশর আল জবল আননদত উঠব ভর মগ তম এল এস ম এস ম এস ম গর ম এস ম এস ম এস ম গর ম এস ম এস ম এস ম এস ম,
Kumar Sanu,Ishq Saaf,akha tara chahara kabha hata akhara ta da dala kaya akha tara chahara kabha hata akhara ta da dala kaya tara ishara bala ishaka karata ha baya tara havala daya ha jadaga javada ishaka safa aina taraha dakha ha tara akha ma ha ishaka safa aina taraha dakha ha tara akha ma tara ishara bala ishaka karata ha baya tara havala daya ha jadaga javada ishaka safa aina taraha dakha ha tara akha ma ha ishaka safa aina taraha dakha ha tara akha ma tanaha ta laga najara mara najara ma tajha dhadhata ha payara pahala pahala barasha chahara pa asara cha.data ha ta isa taraha ha ina laba ika daa tara havala daya ha jadaga javada kumar sanu liveget tickets low 82you likeishaka safa aina taraha dakha ha tara akha ma ha ishaka safa aina taraha dakha ha tara akha ma,
Kumar Sanu,Koto Je Sagor Nodi,koto je sagor nodiperiye alam amisee kumar sanu liveget tickets low 82you likeembed,
Kumar Sanu,Wah Ji Wah,wah ji wah wah ji wah wah ji wah wah wah 2 wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah wah ha ha dhire dhire pyar kee aag jal jitnee masti dilo ubal maja chak lu jara phir kahunga dal gal dhire dhire pyar kee aag jal jitnee mastee dilo thee ubal arey maja chak lu jara phir kahunga dal gal wah ji wah wah ji wah wah ji wah wah wah 2 wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah wah ha ha yun thee jindagi benamak tikhi sabjiya ishk kaa achar ban saka husn laya chatniya yun thee jindagi benamak theeki sabjiya ishk kaa achar ban saka husn laya chatniya 2 haye haye maja chak lu jara 2 phir kahunga dal gal rey dhire dhire pyar kee aag jal jitnee masti dilo thee ubal maja chak lu jara phir kahunga dal gal wah ji wah wah ji wah wah ji wah wah wah 2 wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah wah haye kumar sanu liveget tickets low 82you likeaaj akele kadwe kasile karele sweet nek birthday kaa cake haye akele kadwe kasile karele sweet nek birthday kaa koyee cake 2 haye haye maja chak lu jara maja chak lu jara phir kahunga dal gal rey dhire dhire pyar kee aag jal jitnee masti dilo thee ubal maja chak lu jara phir kahunga dal gal wah ji wah wah ji wah wah ji wah wah wah 2 wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah ji wah wah wah ha haembed,
Kumar Sanu,For Ever N Ever,pyar pyar kasam forever dil kasam forever pyar kasam forever mujhko jhutha pal pal pyar saari umar chaahega yaar mujhko jhutha pal pal pyar saari umar chaahega yaar dil khota pyaar dil kasam forever pyar kasam forever kumar sanu liveget tickets low 82you likemumkin phoolon khushbu nazaron jaayegi dur aao likhe daastaan bhuule pyar kasam forever dil kasam forever raahevafaa deewane hadh guzar jaaye jaan lutaaye chaahat vaade mar jaaye raahevafaa deewane hadh guzar jaaye jaan lutaaye chaahat vaade mar jaaye todega kasam judaa pyar kasam forever dil kasam forever kasam forever kasam forever everembed,
Lata Mangeshwar,Lag Ja Gale Se Phir,laga gala hasa rata laga gala phara hasa rata ha ha shayada phara isa janama ma malakata ha ha laga gala phara hasa rata ha ha shayada phara isa janama ma malakata ha ha laga gala hamaka mala ha aja ghadaya nasaba hamaka mala ha aja ghadaya nasaba jabhara dakha lajae hamaka karaba phara apaka nasaba ma ha ha shayada phara isa janama ma malakata ha ha laga gala pasa aie hama naha aega barabara pasa aie hama naha aega barabara baha gala ma dala hama ra la jarajara akha phara payara barasata ha ha shayada phara isa janama ma malakata ha ha laga gala phara hasa rata ha ha shayada phara isa janama ma malakata ha ha laga gala,
Lata Mangeshwar,Vande Mataram,vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama ma ma sajala saphala malayaja shatalama shasayashayamalama matarama vanada sajala saphala malayaja shatalama shasayashayamalama matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama ma shabhara jayatasana palakatayamana phalala kasamata daramadalashabhana eyae shabhara jayatasana palakatayamana phalala kasamata daramadalashabhana sahasana samadharabhashahana sakhadama varadama matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama sapata kata kata kalakalananada karala nasapata kata bhajadhata karakaravala sapata kata kata kalakalananada karala nasapata kata bhajadhata karakaravala abalakana ma eta bala bahabaladharana namama tarana rapadalavarana matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama tava ha daraga dashaparaharanadharana kamala kamaladala vaharana vana vadayadayana namama tava namama kamalama amalama atalama sajala saphala matarama shayamalama saralama sasamatama bhashahatama dharana bharanama matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama vanada matarama2embed,
Lata Mangeshwar,Ek Tu Hi Bharosa,saba malaka raba daa maga javana ma sakana chaha chahata ma vapha maga halata badalana ma aba dara ha malaka da chaka phara adhara ha malaka eka ta ha bharasa eka ta ha sahara isa tara ma naha kai ishavara alalaha pakara sana la ishavara alalaha ha data ishavara alalaha pakara sana la ishavara alalaha ha data eka ta ha bharasa eka ta ha sahara isa tara ma naha kai ishavara alalaha pakara sana la ishavara alalaha ha data ishavara alalaha pakara sana la ishavara alalaha ha data hamasa dakha jae barabadaya sama ujada basata ma tadapa isana hamasa dakha jae barabadaya sama ujada basata ma tadapa isana nanaha jasama takada lae khada ha eka ma barada dhae ma ta ha bala jae eka ta ha bharasaeka ta ha sahara isa tara ma naha kai ishavara alalaha pakara sana la ishavara alalaha ha data ishavara alalaha pakara sana la ishavara alalaha ha data nada ha hama ta malaka kaya da hama saja ha sabha dala ma napharata jahara bhara nada ha hama ta malaka kaya da hama saja ha sabha dala ma napharata jahara bhara inaha phara yada dala da sabaka vaha payara jae galashana phara kata bhara danaya eka ta ha bharasa eka ta ha sahara isa tara ma naha kai ishavara alalaha pakara sana la ishavara alalaha ha data ishavara alalaha pakara sana la ishavara alalaha ha data mara pakara sana la ishavara alalaha pakara sana la ishavara alalaha ha data ha ishavara alalaha ishavara alalaha pakara sana la ishavara alalaha ha data mara pakara sana la mara pakara sana la mara pakara sana la,
Lata Mangeshwar,Aap Ki Nazron Ne Samjha,apa najara samajha payara kabala majha dala ai dhadakana thahara mala gai majala majha apa najara samajha hama majara ha apa phasala hama majara ha apa phasala ha hara najara badaparavara shakaraya hasa apana zanadaga ma laya shamala majha dala ai dhadakana thahara mala gai majala majha apa najara samajha apa majala ha ma mara majala apa ha apa majala ha ma mara majala apa ha kaya ma tapha dara mara sahala apa ha kai taphana da mala sahala majha dala ai dhadakana thahara mala gai majala majha apa najara samajha pa.da gai dala para mara apaka parachaiya pa.da gai dala para mara apaka parachaiya hara tarapha bajana laga saka.da shahanaiya da aja kashaya ha gai hasala majha apa najara samajha payara kabala majha dala ai dhadakana thahara mala gai majala majha apa najara samajha,
Lata Mangeshwar,Ajib Dastan Hai Yeh,ajaba dasata ha shara katama mazala ha kana va samajha saka hama ajaba dasata ha shara katama mazala ha kana va samajha saka hama rashana satha kaya dhaa utha charaga rashana satha kaya dhaa utha charaga kavaba dakhata ha ma jaga pa.da ha kavaba ajaba dasata ha shara katama mazala ha kana va samajha saka hama mabaraka tamaha tama kasa nara ha gae mabaraka tamaha tama kasa nara ha gae kasa itana pasa ha saba dara ha gae ajaba dasata ha shara katama mazala ha kana va samajha saka hama kasa payara laka tama naya basaoga kasa payara laka tama naya basaoga shama jaba bha aega tama hamaka yada aoga ajaba dasata ha shara katama mazala ha kana va samajha saka hamaembed,
Lata Mangeshwar,Payoji Maine Ram Ratan Dhan Payo,paya rama ratana dhana paya paya rama ratana dhana paya paya vasata amalaka da mara satagara vasata amalaka da mara satagara kapa apanaya paya kapa apanaya paya rama ratana dhana paya paya rama ratana dhana paya janamajanama paja pai janamajanama paja pai jaga ma sabha khavaya paya jaga ma sabha khavaya paya rama ratana dhana paya paya rama ratana dhana paya kharacha khata chara lata kharacha khata chara lata danadana badhata savaya paya dana dana badhata savaya paya rama ratana dhana paya paya rama ratana dhana paya sata nava khavataya satagara sata nava khavataya satagara bhavasagara tara paya bhavasagara tara paya rama ratana dhana paya paya rama ratana dhana paya mara parabha garadhara nagara mara parabha garadhara nagara harakhaharakha jasa paya harakhaharakha jasa paya rama ratana dhana paya paya rama ratana dhana paya paya rama ratana dhana paya,
